1.021520498237151964e+00,1.872656691205616841e+00,4.987204391622138688e-01,5.872605257568186410e-01,3.867476284503936768e-01,8.347494075461447949e-02,7.294208694970000000e+11,4.396513411203784721e-02,7.709202241689715185e-02,9.583419676969251455e-01,9.966558656934575433e-01,7.348714836159245811e-01,5.498931544545425654e-01,1.602592915950509900e+00,1.602824305296042029e+00,3.003274224829103889e-01,-7.512189633930302456e-08,5.368413951706976661e+01,5.368199177811298739e+01,-2.514660301833248113e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,2.792365272482820870e+01,0.000000000000000000e+00,-8.481328132216073845e-01,4.284920999914029055e-02,1.104035263246720966e+01,2.040808698769658869e-01,2.170479374567717556e-01,3.939744212663114920e-01,1.903627307690095027e-01,1.588659375951781416e-02,5.000000000000000000e-01,-2.359184948800762527e+01,0.000000000000000000e+00,-1.135328478912214001e+00,7.322404908407774415e-02,9.552565605763346568e+00,2.100509669385967615e-01,1.908159568641389359e-01,3.060936657684824036e-01,2.719692710221039977e-01,0.000000000000000000e+00
7.865259666133145311e-01,1.774030363731091464e+00,4.790368727346144828e-01,5.084247469305041012e-01,7.162468731403350830e-01,5.866131322173895324e-02,2.744529401160000000e+11,3.912091311641803515e-02,5.374926967687151946e-02,9.959636619959932879e-01,9.935242119155106577e-01,1.432761898996728789e+00,1.064584628094555452e+00,1.602454177717972161e+00,1.599728287875539445e+00,4.079027827780475901e-01,-8.594010886668539497e-05,6.042362890386225871e+01,6.044804907351962697e+01,-2.638960141414685978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,4.690028552291296648e+01,0.000000000000000000e+00,-7.117688012724082691e-01,1.023590384495441652e-01,1.000000000000000000e+01,2.000000000000000111e-01,3.082131549990911323e-01,4.840523912985749133e-01,4.015203036349460630e-01,2.834014637492218019e-02,5.000000000000000000e-01,-2.813850545195263919e+01,0.000000000000000000e+00,8.349792889754881209e-01,3.999999999999999389e-02,1.983960620689294529e+01,2.434190843205656374e-01,5.839222014732601274e-01,4.084785187224208025e-01,7.237635050389383817e-01,0.000000000000000000e+00
9.211759373391209538e-01,1.630143009807884624e+00,5.114849040941149561e-01,5.916054001492783154e-01,7.021799087524414062e-01,5.961718112760783228e-02,1.395857933110000000e+11,3.919847052847006547e-02,4.929625144244165202e-02,1.002667282409571037e+00,1.002471390755671266e+00,1.390094053457899825e+00,1.074775175414172113e+00,1.600637362659141916e+00,1.598617081643442406e+00,4.118741713586904774e-01,-6.492699205730157732e-05,5.439395274204615305e+01,5.442461619595962219e+01,-2.041446698355501610e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,4.030220735309634961e+01,0.000000000000000000e+00,6.109943133417794492e-02,5.009723166860988175e-02,1.058697731456246949e+01,2.054469168871914109e-01,2.605219695031353311e-01,3.326846583740076246e-01,3.654836411621580905e-01,2.289094708716604004e-02,5.000000000000000000e-01,-2.975108342062554811e+01,0.000000000000000000e+00,1.603701898760088618e+00,4.108905029187869679e-02,1.359139154287296947e+01,1.969801949251943074e-01,3.853592074315498883e-01,2.866103886992809047e-01,5.304581337033578148e-01,0.000000000000000000e+00
1.081167728867016509e+00,1.556097006521365289e+00,4.859718521413117220e-01,8.612641470960050727e-01,5.520854890346527100e-01,1.285462021403135369e-01,3.428414887730000000e+11,1.155386213018275710e-01,9.000288865800767923e-02,9.768184487044061504e-01,9.914136445964280009e-01,1.163571937362728903e+00,9.335968186770891020e-01,1.602800065765114246e+00,1.600901150330176215e+00,5.509899253826091581e-01,-2.004240304454355987e-06,4.950635534049712305e+01,4.956788521359326438e+01,-1.486372234727983077e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,2.741145421373212443e+01,0.000000000000000000e+00,3.299041496830177334e-01,4.762068121720514080e-02,1.129652308462044097e+01,1.865381620779512639e-01,3.342818645788444010e-01,2.699502465465150047e-01,3.740843781491854925e-01,-2.307823046187263010e-05,5.000000000000000000e-01,-2.080794375216741798e+01,0.000000000000000000e+00,6.008113646706731981e-01,3.205453746232007212e-02,9.205453746232006296e+00,1.801363436558001407e-01,3.041381277004342465e-01,3.300893632962150770e-01,3.808328377935977782e-01,0.000000000000000000e+00
1.133246075343064430e+00,1.418806859609415216e+00,4.978077411804499586e-01,5.394385696517154383e-01,4.171002656221389771e-01,8.051436370961695399e-02,1.788836138890000000e+11,3.570147613997275843e-02,6.134253028884336517e-02,9.783813440461758271e-01,1.007157974944327572e+00,7.964221121906931433e-01,6.567526977983924041e-01,1.601212611464244429e+00,1.601456842304515682e+00,3.433123127157559629e-01,-8.615585605795701291e-08,4.652999891087142004e+01,4.653429257272347996e+01,-1.096552300120032264e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,2.251143525660932454e+01,0.000000000000000000e+00,3.981679467987608856e-02,3.116838166811892671e-02,1.043513510838350200e+01,2.131315214715798767e-01,2.642398423242143246e-01,2.533401294310075880e-01,3.119712218274343085e-01,1.450264130459456326e-02,5.000000000000000000e-01,-1.817605822508762969e+01,0.000000000000000000e+00,8.660207932622598914e-02,4.439859039834041787e-02,1.175413400714288770e+01,2.162539642724738143e-01,3.165908713262877150e-01,2.724436603833230164e-01,3.007484515926811541e-01,0.000000000000000000e+00
5.296709219654990308e-01,1.514896511063827056e+00,5.133686883784301935e-01,6.638370003400837494e-01,7.222745120525360107e-01,5.544504741209865806e-02,1.484562315410000000e+11,4.685700468221098980e-02,6.159137926897182563e-02,9.983510158952391134e-01,1.003890518935185217e+00,1.501105388415481467e+00,1.166905717650663421e+00,1.603421571752733810e+00,1.601806448683368744e+00,4.095826841841851973e-01,-1.259044502492539293e-04,6.674618796368480389e+01,6.675354488718923562e+01,-2.812498587704524411e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,5.014618948280228494e+01,0.000000000000000000e+00,3.352478807447127895e-01,5.566935023077141526e-02,9.417755809627845309e+00,2.725465653854267645e-01,2.852164451336474116e-01,4.152356030694786537e-01,2.783413286679088383e-01,2.695921747515281006e-02,5.000000000000000000e-01,-3.757581252467817023e+01,0.000000000000000000e+00,6.654101299583634610e-01,4.130538461924910393e-02,1.741787609916776347e+01,3.257719593115215861e-01,4.814287718482427869e-01,4.591757000947641609e-01,5.948703171639575515e-01,0.000000000000000000e+00
7.833322460140188515e-01,2.002934170581480711e+00,5.091697019829547477e-01,5.750439209138673569e-01,6.808003187179565430e-01,5.847766889765593223e-02,1.243982271490000000e+11,3.881412021883732383e-02,5.651604505010079244e-02,9.979849109952134700e-01,1.018334392405680244e+00,1.309451227017780939e+00,9.403562901681770114e-01,1.601551980955557397e+00,1.603149659472672184e+00,3.835458130509482588e-01,-3.730903325524272129e-05,6.174866961849224367e+01,6.174980907500762584e+01,-3.428768503582895022e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,4.236835193260466070e+01,0.000000000000000000e+00,1.841951860144782627e-01,4.038894858702506141e-02,1.070379485504124872e+01,2.467875624413893298e-01,3.701047236611970659e-01,4.978126563626480983e-01,9.999999999999981126e-02,4.668321321546894942e-02,5.000000000000000000e-01,-2.440891051205566953e+01,0.000000000000000000e+00,2.444897160458353369e+00,4.119001049196142905e-02,1.738884087473949336e+01,3.070986633234898955e-01,4.314052113267508592e-01,3.607674329995865237e-01,3.809070833400075573e-01,0.000000000000000000e+00
9.334387144370789313e-01,2.213805317299216036e+00,5.235532223153612774e-01,9.025537647291231869e-01,6.331187188625335693e-01,9.304212747122808658e-02,8.641028455710000000e+11,6.605945831525161793e-02,1.231192448143299534e-01,1.020173763551968982e+00,1.024847290237692166e+00,1.308229382187083845e+00,9.325162464382853456e-01,1.609102274931902832e+00,1.601941508588866192e+00,3.226567123725465613e-01,-2.867064666071147448e-05,5.862831716510720526e+01,5.864648314439257604e+01,-3.421529466461913671e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,3.906128043691452234e+01,0.000000000000000000e+00,-5.647788294440576617e-01,7.943965117847133495e-02,9.999999999999989342e+00,1.999999999999996225e-01,2.544620650670745832e-01,5.123355038421871788e-01,1.943434840483353465e-01,3.547516579765161437e-02,5.000000000000000000e-01,-2.686451846250739095e+01,0.000000000000000000e+00,2.259452069431284738e-01,3.999999999999982042e-02,9.999999999999992895e+00,2.366399327123870355e-01,3.569895791092979609e-01,2.813229316413304870e-01,4.598473152090513105e-01,0.000000000000000000e+00
7.697892576173914758e-01,1.308980829035164550e+00,4.907909083910297898e-01,9.310272712357786640e-01,5.796562433242797852e-01,7.624374789046428624e-02,3.983785195220000000e+11,6.878902758869738510e-02,9.758359190426500740e-02,9.883366860249377384e-01,1.006643496949711336e+00,1.174235112279958360e+00,9.874755592258410708e-01,1.604430111826404382e+00,1.602851954158647452e+00,4.033698353961389094e-01,-9.414016092189448579e-06,5.629097397104430911e+01,5.630776823296488232e+01,-1.024858251012366139e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,3.645634558169684425e+01,0.000000000000000000e+00,-9.063463164237648417e-01,4.000000000000000083e-02,1.000000000000000000e+01,2.000000000000000111e-01,1.999999999999999556e-01,1.837012674502152554e-01,3.010668954615093318e-01,0.000000000000000000e+00,5.000000000000000000e-01,-2.949495004425975253e+01,0.000000000000000000e+00,3.367970062695757605e-02,3.999999999999999389e-02,1.000000000000000000e+01,2.395226384111066587e-01,2.880660473677419398e-01,2.650448642419507284e-01,2.441901999116771194e-01,0.000000000000000000e+00
5.707826048866305735e-01,1.649869659685438084e+00,4.966176032458119449e-01,8.952607278598450069e-01,6.549485623836517334e-01,6.288550689491445578e-02,9.032941046200000000e+10,5.498516641046997250e-02,9.332530748378922714e-02,9.803465152867009147e-01,1.012648288158108922e+00,1.332675369348870875e+00,1.012461634638467167e+00,1.606632010581614534e+00,1.604313525442120580e+00,3.716449449736973776e-01,-5.648135485849064522e-05,6.647205626473525797e+01,6.646133088244526732e+01,-2.985669072409239888e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,4.742034294706178343e+01,0.000000000000000000e+00,-1.228179663311089742e+00,4.898134183078270421e-02,1.009002829401171830e+01,2.588941671822690971e-01,3.579365263445647427e-01,5.172844273913319579e-01,3.253662461504047698e-01,5.376145530217564007e-03,5.000000000000000000e-01,-3.700808814676565817e+01,0.000000000000000000e+00,2.079164248497390455e-01,4.000000000000000777e-02,9.999999999999991118e+00,2.708829955855919236e-01,3.577502319574412115e-01,3.426438319056904769e-01,3.311846006742698023e-01,0.000000000000000000e+00
8.552461883669040255e-01,1.953678274725257902e+00,4.949264864527606611e-01,8.481525715658043696e-01,5.393244326114654541e-01,6.562480836613537871e-02,4.005729068340000000e+11,5.075167562303804780e-02,7.491644256567282778e-02,9.663514648854868438e-01,9.948565307631580534e-01,1.016129502802709084e+00,7.409196240274831258e-01,1.604673639547808506e+00,1.604003047375273328e+00,3.735605135959264578e-01,-3.136546211698865264e-06,5.927867582600428165e+01,5.927911773960359909e+01,-3.080119461730923902e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,5.000000000000000000e-01,3.592154025982952703e+01,0.000000000000000000e+00,-9.757760677680649142e-01,4.000000000000000777e-02,1.000000000000000178e+01,2.057513776777358805e-01,3.185970565822427991e-01,4.006764030521264286e-01,1.862659912841517773e-01,1.536372301891787695e-02,5.000000000000000000e-01,-2.584168993629313604e+01,0.000000000000000000e+00,-1.134891142371871608e-01,4.000000000000004247e-02,1.084602539015312317e+01,2.639814240836545478e-01,2.000000000000001221e-01,4.829769604743327505e-01,3.279117921612125230e-01,0.000000000000000000e+00
